Order_ID,Expected_Delivery_Date,Actual_Delivery_Date,Delay_Days,Delivery_Status
ORD04333,2024-03-28,2024-03-22,-6.0,On-Time
ORD04334,2024-05-01,2024-05-02,1.0,Late
ORD04335,2024-03-11,2024-03-10,-1.0,On-Time
ORD04336,2024-05-14,2024-05-11,-3.0,On-Time
ORD04337,2024-05-13,2024-05-13,,On-Time
ORD04338,2024-05-13,2024-05-13,0.0,On-Time
ORD04339,2024-05-11,2024-05-15,4.0,Late
ORD04340,2024-04-30,2024-04-28,-2.0,On-Time
ORD04341,2024-01-29,2024-01-28,-1.0,On-Time
ORD04342,2024-03-08,2024-03-07,-1.0,On-Time
ORD04343,2024-06-01,2024-06-01,0.0,On-Time
ORD04344,2024-01-12,2024-01-08,-4.0,On-Time
ORD04345,2024-04-26,2024-04-23,-3.0,On-Time
ORD04346,2024-03-03,2024-02-29,-3.0,On-Time
ORD04347,2024-04-26,2024-04-25,-1.0,On-Time
ORD04348,2024-05-07,2024-05-04,-3.0,On-Time
ORD04349,2024-04-24,2024-04-23,-1.0,On-Time
ORD04350,2024-02-14,2024-02-09,-5.0,On-Time
ORD04351,2024-01-17,2024-01-19,,Late
ORD04352,2024-04-11,2024-04-09,-2.0,On-Time
ORD04353,2024-01-19,2024-01-20,1.0,Late
ORD04354,2024-03-22,2024-03-22,0.0,On-Time
ORD04355,2024-02-20,2024-02-18,-2.0,On-Time
ORD04356,2024-03-19,2024-03-16,-3.0,On-Time
ORD04357,2024-01-28,2024-01-29,,Late
ORD04358,2024-05-28,2024-05-27,-1.0,On-Time
ORD04359,2024-04-02,2024-04-03,1.0,Late
ORD04360,2024-02-14,2024-02-14,0.0,On-Time
ORD04361,2024-02-18,2024-02-17,,On-Time
ORD04362,2024-01-26,2024-01-25,-1.0,On-Time
ORD04363,2024-02-28,2024-03-01,2.0,Late
ORD04364,2024-01-29,2024-01-25,-4.0,On-Time
ORD04365,2024-01-20,2024-01-20,0.0,On-Time
ORD04366,2024-03-15,2024-03-10,-5.0,On-Time
ORD04367,2024-01-17,2024-01-14,-3.0,On-Time
ORD04368,2024-02-01,2024-01-28,-4.0,On-Time
ORD04369,2024-04-16,2024-04-20,4.0,Late
ORD04370,2024-03-13,2024-03-11,-2.0,On-Time
ORD04371,2024-01-15,2024-01-14,-1.0,On-Time
ORD04372,2024-05-20,2024-05-20,0.0,On-Time
ORD04373,2024-03-05,2024-03-03,-2.0,On-Time
ORD04374,2024-02-17,2024-02-17,0.0,On-Time
ORD04375,2024-02-25,2024-02-21,-4.0,On-Time
ORD04376,2024-04-17,2024-04-18,1.0,Late
ORD04377,2024-02-05,2024-02-01,-4.0,On-Time
ORD04378,2024-03-16,2024-03-16,0.0,On-Time
ORD04379,2024-02-25,2024-02-21,-4.0,On-Time
ORD04380,2024-05-22,2024-05-23,1.0,Late
ORD04381,2024-04-19,2024-04-17,-2.0,On-Time
ORD04382,2024-01-11,2024-01-13,2.0,Late
ORD04383,2024-04-05,2024-04-03,,On-Time
ORD04384,2024-03-29,2024-03-31,2.0,Late
ORD04385,2024-05-10,2024-05-04,-6.0,On-Time
ORD04386,2024-04-29,2024-04-23,-6.0,On-Time
ORD04387,2024-01-12,2024-01-08,-4.0,On-Time
ORD04388,2024-01-08,2024-01-05,-3.0,On-Time
ORD04389,2024-03-12,2024-03-08,-4.0,On-Time
ORD04390,2024-02-10,2024-02-09,-1.0,On-Time
ORD04391,2024-05-31,2024-05-30,-1.0,On-Time
ORD04392,2024-03-17,2024-03-17,0.0,On-Time
ORD04393,2024-04-08,2024-04-06,-2.0,On-Time
ORD04394,2024-05-04,2024-05-03,-1.0,On-Time
ORD04395,2024-01-27,2024-01-28,1.0,Late
ORD04396,2024-05-01,2024-05-01,0.0,On-Time
ORD04397,2024-02-06,2024-02-08,2.0,Late
ORD04398,2024-02-25,2024-02-27,2.0,Late
ORD04399,2024-05-27,2024-05-24,-3.0,On-Time
ORD04400,2024-05-17,2024-05-18,1.0,Late
ORD04401,2024-01-26,2024-01-26,0.0,On-Time
ORD04402,2024-01-24,2024-01-21,-3.0,On-Time
ORD04403,2024-02-13,2024-02-12,-1.0,On-Time
ORD04404,2024-06-01,2024-05-29,-3.0,On-Time
ORD04405,2024-03-10,2024-03-10,0.0,On-Time
ORD04406,2024-04-21,2024-04-19,-2.0,On-Time
ORD04407,2024-03-13,2024-03-11,-2.0,On-Time
ORD04408,2024-05-28,2024-05-27,-1.0,On-Time
ORD04409,2024-02-16,2024-02-17,1.0,Late
ORD04410,2024-04-21,2024-04-18,-3.0,On-Time
ORD04411,2024-02-04,2024-02-02,-2.0,On-Time
ORD04412,2024-02-08,2024-02-04,-4.0,On-Time
ORD04413,2024-02-09,2024-02-05,-4.0,On-Time
ORD04414,2024-04-08,2024-04-09,1.0,Late
ORD04415,2024-04-08,2024-04-11,3.0,Late
ORD04416,2024-04-27,2024-04-20,-7.0,On-Time
ORD04417,2024-03-15,2024-03-16,1.0,Late
ORD04418,2024-03-17,2024-03-18,1.0,Late
ORD04419,2024-04-22,2024-04-17,-5.0,On-Time
ORD04420,2024-01-13,2024-01-14,1.0,Late
ORD04421,2024-04-18,2024-04-15,-3.0,On-Time
ORD04422,2024-01-19,2024-01-18,-1.0,On-Time
ORD04423,2024-02-29,2024-02-26,-3.0,On-Time
ORD04424,2024-05-28,2024-05-26,-2.0,On-Time
ORD04425,2024-03-20,2024-03-15,-5.0,On-Time
ORD04426,2024-02-14,2024-02-12,-2.0,On-Time
ORD04427,2024-03-29,2024-03-26,-3.0,On-Time
ORD04428,2024-03-01,2024-03-03,2.0,Late
ORD04429,2024-02-14,2024-02-15,1.0,Late
ORD04430,2024-03-25,2024-03-24,-1.0,On-Time
ORD04431,2024-01-16,2024-01-19,3.0,Late
ORD04432,2024-03-16,2024-03-17,1.0,Late
ORD04433,2024-02-17,2024-02-12,-5.0,On-Time
ORD04434,2024-05-21,2024-05-22,1.0,Late
ORD04435,2024-04-12,2024-04-10,-2.0,On-Time
ORD04436,2024-01-12,2024-01-09,-3.0,On-Time
ORD04437,2024-01-12,2024-01-14,2.0,Late
ORD04438,2024-04-10,2024-04-09,-1.0,On-Time
ORD04439,2024-05-25,2024-05-24,-1.0,On-Time
ORD04440,2024-03-12,2024-03-07,-5.0,On-Time
ORD04441,2024-03-24,2024-03-23,-1.0,On-Time
ORD04442,2024-04-10,2024-04-09,-1.0,On-Time
ORD04443,2024-01-27,2024-01-29,2.0,Late
ORD04444,2024-03-22,2024-03-24,,Late
ORD04445,2024-01-20,2024-01-20,0.0,On-Time
ORD04446,2024-04-05,2024-04-07,2.0,Late
ORD04447,2024-05-02,2024-05-04,2.0,Late
ORD04448,2024-03-24,2024-03-24,0.0,On-Time
ORD04449,2024-04-13,2024-04-08,-5.0,On-Time
ORD04450,2024-04-08,2024-04-06,-2.0,On-Time
ORD04451,2024-02-06,2024-02-03,,On-Time
ORD04452,2024-01-20,2024-01-15,-5.0,On-Time
ORD04453,2024-05-24,2024-05-27,3.0,Late
ORD04454,2024-05-27,2024-05-26,-1.0,On-Time
ORD04455,2024-03-28,2024-03-23,-5.0,On-Time
ORD04456,2024-02-06,2024-02-05,-1.0,On-Time
ORD04457,2024-03-20,2024-03-24,4.0,Late
ORD04458,2024-03-06,2024-03-08,2.0,Late
ORD04459,2024-02-01,2024-02-02,1.0,Late
ORD04460,2024-02-23,2024-02-19,-4.0,On-Time
ORD04461,2024-02-24,2024-02-19,-5.0,On-Time
ORD04462,2024-02-23,2024-02-21,-2.0,On-Time
ORD04463,2024-02-10,2024-02-06,-4.0,On-Time
ORD04464,2024-05-13,2024-05-16,3.0,Late
ORD04465,2024-04-07,2024-04-10,3.0,Late
ORD04466,2024-01-08,2024-01-04,-4.0,On-Time
ORD04467,2024-05-02,2024-04-28,-4.0,On-Time
ORD04468,2024-04-15,2024-04-11,,On-Time
ORD04469,2024-05-15,2024-05-16,1.0,Late
ORD04470,2024-01-10,2024-01-09,,On-Time
ORD04471,2024-04-19,2024-04-16,-3.0,On-Time
ORD04472,2024-03-23,2024-03-21,-2.0,On-Time
ORD04473,2024-05-16,2024-05-13,-3.0,On-Time
ORD04474,2024-01-30,2024-02-01,2.0,Late
ORD04475,2024-05-02,2024-04-29,-3.0,On-Time
ORD04476,2024-02-13,2024-02-10,-3.0,On-Time
ORD04477,2024-01-29,2024-01-29,0.0,On-Time
ORD04478,2024-03-26,2024-03-25,-1.0,On-Time
ORD04479,2024-06-03,2024-05-30,-4.0,On-Time
ORD04480,2024-04-25,2024-04-22,-3.0,On-Time
ORD04481,2024-01-31,2024-01-29,-2.0,On-Time
ORD04482,2024-02-10,2024-02-10,0.0,On-Time
ORD04483,2024-04-18,2024-04-16,-2.0,On-Time
ORD04484,2024-05-14,2024-05-10,-4.0,On-Time
ORD04485,2024-01-12,2024-01-12,0.0,On-Time
ORD04486,2024-01-14,2024-01-09,-5.0,On-Time
ORD04487,2024-03-27,2024-03-26,-1.0,On-Time
ORD04488,2024-03-19,2024-03-19,0.0,On-Time
ORD04489,2024-02-07,2024-02-05,-2.0,On-Time
ORD04490,2024-04-02,2024-04-01,-1.0,On-Time
ORD04491,2024-03-21,2024-03-21,0.0,On-Time
ORD04492,2024-02-29,2024-02-29,0.0,On-Time
ORD04493,2024-04-21,2024-04-16,-5.0,On-Time
ORD04494,2024-06-03,2024-05-30,-4.0,On-Time
ORD04495,2024-01-08,2024-01-09,1.0,Late
ORD04496,2024-04-06,2024-04-06,0.0,On-Time
ORD04497,2024-02-09,2024-02-08,-1.0,On-Time
ORD04498,2024-05-03,2024-04-29,-4.0,On-Time
ORD04499,2024-04-15,2024-04-10,-5.0,On-Time
ORD04500,2024-02-29,2024-02-26,-3.0,On-Time
ORD04501,2024-05-20,2024-05-19,-1.0,On-Time
ORD04502,2024-03-26,2024-03-29,3.0,Late
ORD04503,2024-03-31,2024-04-02,2.0,Late
ORD04504,2024-05-04,2024-04-30,-4.0,On-Time
ORD04505,2024-01-27,2024-01-22,-5.0,On-Time
ORD04506,2024-05-31,2024-05-31,0.0,On-Time
ORD04507,2024-01-10,2024-01-06,-4.0,On-Time
ORD04508,2024-04-29,2024-04-30,1.0,Late
ORD04509,2024-03-16,2024-03-11,-5.0,On-Time
ORD04510,2024-03-18,2024-03-14,-4.0,On-Time
ORD04511,2024-03-18,2024-03-15,-3.0,On-Time
ORD04512,2024-03-14,2024-03-08,-6.0,On-Time
ORD04513,2024-02-01,2024-01-29,-3.0,On-Time
ORD04514,2024-05-26,2024-05-25,-1.0,On-Time
ORD04515,2024-04-24,2024-04-22,-2.0,On-Time
ORD04516,2024-01-20,2024-01-17,-3.0,On-Time
ORD04517,2024-03-23,2024-03-26,3.0,Late
ORD04518,2024-03-04,2024-02-27,-6.0,On-Time
ORD04519,2024-02-28,2024-02-25,-3.0,On-Time
ORD04520,2024-04-20,2024-04-17,-3.0,On-Time
ORD04521,2024-03-17,2024-03-17,0.0,On-Time
ORD04522,2024-02-25,2024-02-25,0.0,On-Time
ORD04523,2024-03-04,2024-03-06,,Late
ORD04524,2024-02-21,2024-02-17,-4.0,On-Time
ORD04525,2024-05-14,2024-05-11,-3.0,On-Time
ORD04526,2024-05-24,2024-05-20,-4.0,On-Time
ORD04527,2024-01-23,2024-01-22,-1.0,On-Time
ORD04528,2024-04-02,2024-03-31,-2.0,On-Time
ORD04529,2024-05-12,2024-05-12,0.0,On-Time
ORD04530,2024-01-23,2024-01-21,-2.0,On-Time
ORD04531,2024-05-21,2024-05-19,-2.0,On-Time
ORD04532,2024-05-03,2024-04-29,,On-Time
ORD04533,2024-05-06,2024-05-06,0.0,On-Time
ORD04534,2024-03-20,2024-03-17,-3.0,On-Time
ORD04535,2024-04-01,2024-03-27,-5.0,On-Time
ORD04536,2024-03-10,2024-03-05,-5.0,On-Time
ORD04537,2024-06-05,2024-06-02,-3.0,On-Time
ORD04538,2024-05-22,2024-05-24,2.0,Late
ORD04539,2024-04-05,2024-03-30,-6.0,On-Time
ORD04540,2024-02-21,2024-02-20,-1.0,On-Time
ORD04541,2024-05-08,2024-05-06,-2.0,On-Time
ORD04542,2024-05-21,2024-05-18,-3.0,On-Time
ORD04543,2024-04-10,2024-04-10,0.0,On-Time
ORD04544,2024-05-15,2024-05-11,-4.0,On-Time
ORD04545,2024-05-14,2024-05-15,1.0,Late
ORD04546,2024-04-13,2024-04-13,0.0,On-Time
ORD04547,2024-03-25,2024-03-21,-4.0,On-Time
ORD04548,2024-03-29,2024-03-29,0.0,On-Time
ORD04549,2024-02-14,2024-02-10,-4.0,On-Time
ORD04550,2024-03-24,2024-03-22,,On-Time
ORD04551,2024-02-26,2024-02-21,-5.0,On-Time
ORD04552,2024-03-27,2024-03-21,-6.0,On-Time
ORD04553,2024-05-22,2024-05-22,0.0,On-Time
ORD04554,2024-04-29,2024-04-27,-2.0,On-Time
ORD04555,2024-01-08,2024-01-05,-3.0,On-Time
ORD04556,2024-01-10,2024-01-08,-2.0,On-Time
ORD04557,2024-05-18,2024-05-15,-3.0,On-Time
ORD04558,2024-01-11,2024-01-07,-4.0,On-Time
ORD04559,2024-02-15,2024-02-13,-2.0,On-Time
ORD04560,2024-01-11,2024-01-04,-7.0,On-Time
ORD04561,2024-01-14,2024-01-14,,On-Time
ORD04562,2024-01-11,2024-01-07,-4.0,On-Time
ORD04563,2024-01-17,2024-01-13,-4.0,On-Time
ORD04564,2024-01-15,2024-01-11,-4.0,On-Time
ORD04565,2024-01-07,2024-01-03,-4.0,On-Time
ORD04566,2024-04-04,2024-04-01,-3.0,On-Time
ORD04567,2024-02-20,2024-02-16,-4.0,On-Time
ORD04568,2024-05-31,2024-06-01,1.0,Late
ORD04569,2024-06-03,2024-06-06,3.0,Late
ORD04570,2024-02-12,2024-02-07,-5.0,On-Time
ORD04571,2024-02-16,2024-02-14,-2.0,On-Time
ORD04572,2024-05-28,2024-05-27,-1.0,On-Time
ORD04573,2024-04-22,2024-04-24,2.0,Late
ORD04574,2024-03-19,2024-03-20,1.0,Late
ORD04575,2024-01-28,2024-01-23,-5.0,On-Time
ORD04576,2024-04-01,2024-03-30,-2.0,On-Time
ORD04577,2024-06-02,2024-06-02,0.0,On-Time
ORD04578,2024-06-03,2024-06-01,-2.0,On-Time
ORD04579,2024-05-27,2024-05-26,-1.0,On-Time
ORD04580,2024-03-06,2024-03-05,-1.0,On-Time
ORD04581,2024-03-31,2024-03-28,-3.0,On-Time
ORD04582,2024-03-27,2024-03-29,2.0,Late
ORD04583,2024-05-16,2024-05-16,0.0,On-Time
ORD04584,2024-03-15,2024-03-17,2.0,Late
ORD04585,2024-05-06,2024-05-05,-1.0,On-Time
ORD04586,2024-04-22,2024-04-20,-2.0,On-Time
ORD04587,2024-02-03,2024-02-07,4.0,Late
ORD04588,2024-01-12,2024-01-06,-6.0,On-Time
ORD04589,2024-04-24,2024-04-19,-5.0,On-Time
ORD04590,2024-01-09,2024-01-04,-5.0,On-Time
ORD04591,2024-04-22,2024-04-21,-1.0,On-Time
ORD04592,2024-05-02,2024-04-28,-4.0,On-Time
ORD04593,2024-02-14,2024-02-11,-3.0,On-Time
ORD04594,2024-03-30,2024-03-27,-3.0,On-Time
ORD04595,2024-05-23,2024-05-21,-2.0,On-Time
ORD04596,2024-05-20,2024-05-19,-1.0,On-Time
ORD04597,2024-01-20,2024-01-22,2.0,Late
ORD04598,2024-03-28,2024-03-25,-3.0,On-Time
ORD04599,2024-02-15,2024-02-15,0.0,On-Time
ORD04600,2024-05-08,2024-05-05,-3.0,On-Time
ORD04601,2024-01-23,2024-01-21,-2.0,On-Time
ORD04602,2024-03-03,2024-03-05,,Late
ORD04603,2024-05-26,2024-05-22,-4.0,On-Time
ORD04604,2024-05-15,2024-05-13,-2.0,On-Time
ORD04605,2024-03-23,2024-03-21,-2.0,On-Time
ORD04606,2024-03-02,2024-03-01,-1.0,On-Time
ORD04607,2024-05-11,2024-05-11,0.0,On-Time
ORD04608,2024-05-26,2024-05-25,-1.0,On-Time
ORD04609,2024-04-08,2024-04-09,1.0,Late
ORD04610,2024-01-09,2024-01-09,0.0,On-Time
ORD04611,2024-04-05,2024-04-03,,On-Time
ORD04612,2024-04-29,2024-04-28,-1.0,On-Time
ORD04613,2024-05-07,2024-05-10,3.0,Late
ORD04614,2024-05-08,2024-05-07,-1.0,On-Time
ORD04615,2024-04-13,2024-04-10,-3.0,On-Time
ORD04616,2024-01-30,2024-01-28,-2.0,On-Time
ORD04617,2024-05-06,2024-05-04,-2.0,On-Time
ORD04618,2024-04-14,2024-04-12,-2.0,On-Time
ORD04619,2024-02-02,2024-01-29,-4.0,On-Time
ORD04620,2024-01-23,2024-01-22,-1.0,On-Time
ORD04621,2024-05-30,2024-05-29,-1.0,On-Time
ORD04622,2024-05-21,2024-05-20,-1.0,On-Time
ORD04623,2024-01-21,2024-01-21,,On-Time
ORD04624,2024-02-11,2024-02-08,-3.0,On-Time
ORD04625,2024-04-09,2024-04-10,1.0,Late
ORD04626,2024-03-27,2024-03-22,-5.0,On-Time
ORD04627,2024-01-17,2024-01-12,-5.0,On-Time
ORD04628,2024-03-05,2024-03-02,-3.0,On-Time
ORD04629,2024-03-27,2024-03-25,-2.0,On-Time
ORD04630,2024-05-29,2024-05-27,-2.0,On-Time
ORD04631,2024-05-18,2024-05-19,1.0,Late
ORD04632,2024-03-05,2024-03-06,1.0,Late
ORD04633,2024-02-17,2024-02-15,-2.0,On-Time
ORD04634,2024-03-03,2024-02-27,-5.0,On-Time
ORD04635,2024-03-12,2024-03-11,-1.0,On-Time
ORD04636,2024-01-27,2024-01-29,2.0,Late
ORD04637,2024-03-06,2024-02-29,-6.0,On-Time
ORD04638,2024-04-08,2024-04-07,-1.0,On-Time
ORD04639,2024-04-28,2024-04-30,2.0,Late
ORD04640,2024-04-23,2024-04-24,1.0,Late
ORD04641,2024-03-15,2024-03-13,-2.0,On-Time
ORD04642,2024-02-14,2024-02-11,-3.0,On-Time
ORD04643,2024-02-02,2024-01-27,-6.0,On-Time
ORD04644,2024-02-17,2024-02-11,-6.0,On-Time
ORD04645,2024-03-28,2024-03-30,2.0,Late
ORD04646,2024-04-15,2024-04-11,-4.0,On-Time
ORD04647,2024-03-27,2024-03-28,1.0,Late
ORD04648,2024-02-04,2024-02-05,1.0,Late
ORD04649,2024-04-23,2024-04-22,-1.0,On-Time
ORD04650,2024-01-22,2024-01-21,-1.0,On-Time
ORD04651,2024-05-12,2024-05-14,2.0,Late
ORD04652,2024-01-09,2024-01-10,1.0,Late
ORD04653,2024-05-27,2024-05-25,-2.0,On-Time
ORD04654,2024-03-26,2024-03-24,-2.0,On-Time
ORD04655,2024-02-17,2024-02-13,-4.0,On-Time
ORD04656,2024-04-21,2024-04-16,-5.0,On-Time
ORD04657,2024-04-05,2024-04-07,2.0,Late
ORD04658,2024-04-29,2024-04-26,-3.0,On-Time
ORD04659,2024-01-09,2024-01-05,-4.0,On-Time
ORD04660,2024-01-28,2024-01-23,-5.0,On-Time
ORD04661,2024-02-28,2024-02-26,-2.0,On-Time
ORD04662,2024-02-02,2024-02-04,2.0,Late
ORD04663,2024-04-07,2024-04-02,-5.0,On-Time
ORD04664,2024-02-07,2024-02-05,-2.0,On-Time
ORD04665,2024-05-12,2024-05-07,,On-Time
ORD04666,2024-04-11,2024-04-10,-1.0,On-Time
ORD04667,2024-03-24,2024-03-24,0.0,On-Time
ORD04668,2024-02-03,2024-02-02,-1.0,On-Time
ORD04669,2024-03-09,2024-03-02,-7.0,On-Time
ORD04670,2024-01-16,2024-01-17,1.0,Late
ORD04671,2024-05-27,2024-05-28,1.0,Late
ORD04672,2024-01-10,2024-01-12,2.0,Late
ORD04673,2024-03-16,2024-03-12,-4.0,On-Time
ORD04674,2024-01-09,2024-01-10,1.0,Late
ORD04675,2024-05-10,2024-05-09,-1.0,On-Time
ORD04676,2024-04-14,2024-04-12,-2.0,On-Time
ORD04677,2024-02-26,2024-02-27,1.0,Late
ORD04678,2024-04-03,2024-04-05,2.0,Late
ORD04679,2024-05-19,2024-05-21,2.0,Late
ORD04680,2024-05-25,2024-05-23,-2.0,On-Time
ORD04681,2024-05-23,2024-05-22,-1.0,On-Time
ORD04682,2024-05-17,2024-05-17,0.0,On-Time
ORD04683,2024-01-09,2024-01-10,1.0,Late
ORD04684,2024-03-13,2024-03-11,-2.0,On-Time
ORD04685,2024-01-25,2024-01-28,3.0,Late
ORD04686,2024-03-17,2024-03-12,-5.0,On-Time
ORD04687,2024-01-21,2024-01-17,-4.0,On-Time
ORD04688,2024-03-20,2024-03-16,-4.0,On-Time
ORD04689,2024-04-06,2024-04-05,-1.0,On-Time
ORD04690,2024-02-17,2024-02-19,2.0,Late
ORD04691,2024-05-27,2024-05-28,1.0,Late
ORD04692,2024-04-18,2024-04-17,-1.0,On-Time
ORD04693,2024-05-01,2024-04-28,-3.0,On-Time
ORD04694,2024-05-04,2024-05-07,3.0,Late
ORD04695,2024-01-10,2024-01-10,0.0,On-Time
ORD04696,2024-01-21,2024-01-17,,On-Time
ORD04697,2024-04-07,2024-04-08,1.0,Late
ORD04698,2024-04-25,2024-04-24,-1.0,On-Time
ORD04699,2024-05-04,2024-05-01,-3.0,On-Time
ORD04700,2024-03-26,2024-03-23,-3.0,On-Time
ORD04701,2024-04-24,2024-04-20,-4.0,On-Time
ORD04702,2024-04-04,2024-04-08,4.0,Late
ORD04703,2024-04-22,2024-04-19,-3.0,On-Time
ORD04704,2024-02-02,2024-01-26,-7.0,On-Time
ORD04705,2024-02-12,2024-02-12,0.0,On-Time
ORD04706,2024-02-10,2024-02-07,-3.0,On-Time
ORD04707,2024-04-14,2024-04-15,1.0,Late
ORD04708,2024-04-29,2024-04-28,-1.0,On-Time
ORD04709,2024-05-04,2024-05-02,-2.0,On-Time
ORD04710,2024-03-29,2024-03-30,1.0,Late
ORD04711,2024-02-19,2024-02-12,-7.0,On-Time
ORD04712,2024-04-24,2024-04-26,2.0,Late
ORD04713,2024-02-03,2024-01-31,-3.0,On-Time
ORD04714,2024-02-09,2024-02-10,1.0,Late
ORD04715,2024-02-23,2024-02-27,4.0,Late
ORD04716,2024-01-23,2024-01-26,3.0,Late
ORD04717,2024-04-22,2024-04-22,0.0,On-Time
ORD04718,2024-05-22,2024-05-23,,Late
ORD04719,2024-05-09,2024-05-07,-2.0,On-Time
ORD04720,2024-06-02,2024-05-29,-4.0,On-Time
ORD04721,2024-02-07,2024-02-05,-2.0,On-Time
ORD04722,2024-03-18,2024-03-15,,On-Time
ORD04723,2024-05-19,2024-05-17,-2.0,On-Time
ORD04724,2024-04-01,2024-03-29,-3.0,On-Time
ORD04725,2024-02-11,2024-02-07,-4.0,On-Time
ORD04726,2024-01-10,2024-01-09,-1.0,On-Time
ORD04727,2024-03-27,2024-03-30,3.0,Late
ORD04728,2024-03-24,2024-03-20,-4.0,On-Time
ORD04729,2024-04-22,2024-04-23,1.0,Late
ORD04730,2024-05-22,2024-05-22,0.0,On-Time
ORD04731,2024-03-28,2024-03-24,-4.0,On-Time
ORD04732,2024-05-08,2024-05-05,-3.0,On-Time
ORD04733,2024-01-15,2024-01-12,-3.0,On-Time
ORD04734,2024-05-25,2024-05-23,-2.0,On-Time
ORD04735,2024-03-11,2024-03-14,3.0,Late
ORD04736,2024-05-15,2024-05-12,-3.0,On-Time
ORD04737,2024-03-20,2024-03-19,-1.0,On-Time
ORD04738,2024-03-04,2024-03-02,-2.0,On-Time
ORD04739,2024-03-03,2024-03-03,0.0,On-Time
ORD04740,2024-04-28,2024-04-29,1.0,Late
ORD04741,2024-04-13,2024-04-15,2.0,Late
ORD04742,2024-05-21,2024-05-22,1.0,Late
ORD04743,2024-01-17,2024-01-20,3.0,Late
ORD04744,2024-06-03,2024-05-31,,On-Time
ORD04745,2024-05-01,2024-05-01,0.0,On-Time
ORD04746,2024-04-07,2024-04-05,-2.0,On-Time
ORD04747,2024-04-15,2024-04-11,-4.0,On-Time
ORD04748,2024-03-02,2024-03-03,1.0,Late
ORD04749,2024-01-27,2024-01-25,-2.0,On-Time
ORD04750,2024-04-10,2024-04-08,-2.0,On-Time
ORD04751,2024-01-10,2024-01-14,4.0,Late
ORD04752,2024-02-04,2024-02-02,-2.0,On-Time
ORD04753,2024-05-27,2024-05-23,-4.0,On-Time
ORD04754,2024-01-24,2024-01-26,2.0,Late
ORD04755,2024-04-23,2024-04-17,-6.0,On-Time
ORD04756,2024-01-28,2024-01-23,-5.0,On-Time
ORD04757,2024-04-08,2024-04-08,0.0,On-Time
ORD04758,2024-03-31,2024-03-30,-1.0,On-Time
ORD04759,2024-02-17,2024-02-13,-4.0,On-Time
ORD04760,2024-04-06,2024-03-30,-7.0,On-Time
ORD04761,2024-04-30,2024-05-01,1.0,Late
ORD04762,2024-01-11,2024-01-11,0.0,On-Time
ORD04763,2024-05-18,2024-05-18,0.0,On-Time
ORD04764,2024-01-18,2024-01-15,-3.0,On-Time
ORD04765,2024-04-12,2024-04-05,-7.0,On-Time
ORD04766,2024-04-24,2024-04-24,0.0,On-Time
ORD04767,2024-02-23,2024-02-22,,On-Time
ORD04768,2024-05-19,2024-05-16,-3.0,On-Time
ORD04769,2024-01-14,2024-01-14,0.0,On-Time
ORD04770,2024-01-23,2024-01-18,-5.0,On-Time
ORD04771,2024-01-21,2024-01-15,-6.0,On-Time
ORD04772,2024-05-07,2024-05-08,1.0,Late
ORD04773,2024-03-02,2024-03-02,0.0,On-Time
ORD04774,2024-05-31,2024-05-27,-4.0,On-Time
ORD04775,2024-01-19,2024-01-15,-4.0,On-Time
ORD04776,2024-05-14,2024-05-15,1.0,Late
ORD04777,2024-04-07,2024-04-02,-5.0,On-Time
ORD04778,2024-04-01,2024-03-28,-4.0,On-Time
ORD04779,2024-03-23,2024-03-24,1.0,Late
ORD04780,2024-03-09,2024-03-05,-4.0,On-Time
ORD04781,2024-05-10,2024-05-09,-1.0,On-Time
ORD04782,2024-04-07,2024-04-06,-1.0,On-Time
ORD04783,2024-04-27,2024-04-23,-4.0,On-Time
ORD04784,2024-01-26,2024-01-25,-1.0,On-Time
ORD04785,2024-04-27,2024-04-23,-4.0,On-Time
ORD04786,2024-01-09,2024-01-05,-4.0,On-Time
ORD04787,2024-02-21,2024-02-19,-2.0,On-Time
ORD04788,2024-03-10,2024-03-07,-3.0,On-Time
ORD04789,2024-05-04,2024-05-04,0.0,On-Time
ORD04790,2024-02-28,2024-02-24,-4.0,On-Time
ORD04791,2024-03-05,2024-03-05,0.0,On-Time
ORD04792,2024-05-22,2024-05-24,2.0,Late
ORD04793,2024-06-03,2024-06-01,-2.0,On-Time
ORD04794,2024-03-03,2024-03-02,,On-Time
ORD04795,2024-03-13,2024-03-13,0.0,On-Time
ORD04796,2024-03-25,2024-03-21,-4.0,On-Time
ORD04797,2024-03-14,2024-03-14,0.0,On-Time
ORD04798,2024-01-29,2024-01-24,-5.0,On-Time
ORD04799,2024-02-27,2024-02-23,-4.0,On-Time
ORD04800,2024-02-14,2024-02-15,1.0,Late
ORD04801,2024-01-20,2024-01-20,0.0,On-Time
ORD04802,2024-03-05,2024-03-06,1.0,Late
ORD04803,2024-03-16,2024-03-18,2.0,Late
ORD04804,2024-03-24,2024-03-24,0.0,On-Time
ORD04805,2024-03-27,2024-03-25,-2.0,On-Time
ORD04806,2024-02-04,2024-01-30,-5.0,On-Time
ORD04807,2024-06-03,2024-06-04,1.0,Late
ORD04808,2024-01-13,2024-01-12,-1.0,On-Time
ORD04809,2024-02-28,2024-02-27,-1.0,On-Time
ORD04810,2024-02-18,2024-02-15,-3.0,On-Time
ORD04811,2024-04-21,2024-04-21,0.0,On-Time
ORD04812,2024-03-06,2024-03-02,-4.0,On-Time
ORD04813,2024-02-20,2024-02-18,-2.0,On-Time
