Shipment_ID,Order_ID,Ship_Date,Delivery_Date,Shipping_Mode,Carrier,Warehouse_ID
SHP04031,ORD04031,2024-02-10,2024-02-11,Air,BlueDart,WH00005
SHP04032,ORD04032,2024-05-05,2024-05-11,Air,BlueDart,WH00008
SHP04033,ORD04033,2024-04-16,2024-04-21,Air,IndiaPost,WH00009
SHP04034,ORD04034,2024-03-27,2024-03-29,Road,IndiaPost,WH00005
SHP04035,ORD04035,2024-05-10,2024-05-09,Air,BlueDart,WH00008
SHP04036,ORD04036,2024-01-26,2024-01-31,Air,IndiaPost,WH00009
SHP04037,ORD04037,2024-02-07,2024-02-12,Road,EcomExpress,WH00012
SHP04038,ORD04038,2024-03-03,2024-03-05,Air,EcomExpress,WH00006
SHP04039,ORD04039,2024-01-04,2024-01-04,Express,IndiaPost,WH00009
SHP04040,ORD04040,2024-02-14,2024-02-20,Road,EcomExpress,WH00012
SHP04041,ORD04041,2024-04-25,2024-04-30,Standard,IndiaPost,WH00004
SHP04042,ORD04042,2024-01-21,2024-01-21,Express,Delhivery,WH00004
SHP04043,ORD04043,2024-03-29,2024-03-28,Road,BlueDart,WH00006
SHP04044,ORD04044,2024-04-13,2024-04-18,Express,IndiaPost,WH00011
SHP04045,ORD04045,2024-04-05,2024-04-04,Air,Delhivery,WH00012
SHP04046,ORD04046,2024-01-30,2024-02-02,Standard,IndiaPost,WH00011
SHP04047,ORD04047,2024-04-07,2024-04-09,Standard,EcomExpress,WH00012
SHP04048,ORD04048,2024-03-08,2024-03-13,Air,IndiaPost,WH00011
SHP04049,ORD04049,2024-04-06,2024-04-11,Air,BlueDart,WH00007
SHP04050,ORD04050,2024-03-15,2024-03-16,Road,BlueDart,WH00003
SHP04051,ORD04051,2024-04-11,2024-04-12,Road,IndiaPost,WH00007
SHP04052,ORD04052,2024-02-22,2024-02-27,Standard,Delhivery,WH00010
SHP04053,ORD04053,2024-05-25,2024-05-29,Road,IndiaPost,WH00010
SHP04054,ORD04054,2024-01-24,2024-01-27,Express,IndiaPost,WH00002
SHP04055,ORD04055,2024-04-18,2024-04-19,Road,Delhivery,WH00012
SHP04056,ORD04056,2024-04-18,2024-04-17,Air,IndiaPost,WH00002
SHP04057,ORD04057,2024-02-17,2024-02-18,Standard,EcomExpress,WH00004
SHP04058,ORD04058,2024-02-05,2024-02-07,Express,Delhivery,WH00001
SHP04059,ORD04059,2024-03-08,2024-03-14,Standard,IndiaPost,WH00005
SHP04060,ORD04060,2024-05-29,2024-06-01,Standard,EcomExpress,WH00007
SHP04061,ORD04061,2024-03-22,2024-03-27,Express,Delhivery,WH00012
SHP04062,ORD04062,2024-03-16,2024-03-20,Road,Delhivery,WH00002
SHP04063,ORD04063,2024-02-05,2024-02-07,Air,EcomExpress,WH00006
SHP04064,ORD04064,2024-02-26,2024-02-25,Express,Delhivery,WH00003
SHP04065,ORD04065,2024-04-12,2024-04-13,Standard,IndiaPost,WH00007
SHP04066,ORD04066,2024-02-09,2024-02-12,Air,IndiaPost,WH00012
SHP04067,ORD04067,2024-03-29,2024-04-01,Air,IndiaPost,WH00005
SHP04068,ORD04068,2024-02-20,2024-02-26,Air,Delhivery,WH00005
SHP04069,ORD04069,2024-02-13,2024-02-16,Road,IndiaPost,WH00006
SHP04070,ORD04070,2024-01-29,2024-01-31,Standard,BlueDart,WH00008
SHP04071,ORD04071,2024-03-08,2024-03-14,Express,IndiaPost,WH00008
SHP04072,ORD04072,2024-01-12,2024-01-17,Express,Delhivery,WH00012
SHP04073,ORD04073,2024-05-23,2024-05-23,Express,IndiaPost,WH00006
SHP04074,ORD04074,2024-01-14,2024-01-18,Express,EcomExpress,WH00010
SHP04075,ORD04075,2024-01-11,2024-01-14,Standard,IndiaPost,WH00003
SHP04076,ORD04076,2024-04-12,2024-04-12,Air,IndiaPost,WH00004
SHP04077,ORD04077,2024-04-17,2024-04-20,Air,EcomExpress,WH00011
SHP04078,ORD04078,2024-02-18,2024-02-20,Standard,EcomExpress,WH00005
SHP04079,ORD04079,2024-04-14,2024-04-17,Air,IndiaPost,WH00011
SHP04080,ORD04080,2024-01-17,2024-01-19,Road,EcomExpress,WH00001
SHP04081,ORD04081,2024-03-05,2024-03-04,Express,Delhivery,WH00012
SHP04082,ORD04082,2024-01-08,2024-01-09,Air,Delhivery,WH00009
SHP04083,ORD04083,2024-01-09,2024-01-14,Road,BlueDart,WH00011
SHP04084,ORD04084,2024-04-19,2024-04-26,Express,Delhivery,WH00006
SHP04085,ORD04085,2024-02-29,2024-03-03,Standard,IndiaPost,WH00010
SHP04086,ORD04086,2024-05-02,2024-05-04,Air,BlueDart,WH00004
SHP04087,ORD04087,2024-03-01,2024-03-05,Standard,Delhivery,WH00011
SHP04088,ORD04088,2024-05-28,2024-05-27,Express,EcomExpress,WH00003
SHP04089,ORD04089,2024-01-12,2024-01-13,Express,IndiaPost,WH00006
SHP04090,ORD04090,2024-05-21,2024-05-25,Road,Delhivery,WH00005
SHP04091,ORD04091,2024-05-28,2024-05-30,Express,BlueDart,WH00003
SHP04092,ORD04092,2024-01-27,2024-01-31,Road,BlueDart,WH00006
SHP04093,ORD04093,2024-04-24,2024-04-29,Road,Delhivery,WH00003
SHP04094,ORD04094,2024-03-05,2024-03-07,Express,Delhivery,WH00008
SHP04095,ORD04095,2024-02-07,2024-02-11,Air,IndiaPost,WH00004
SHP04096,ORD04096,2024-05-21,2024-05-23,Road,IndiaPost,WH00012
SHP04097,ORD04097,2024-01-18,2024-01-17,Air,EcomExpress,WH00005
SHP04098,ORD04098,2024-04-05,2024-04-05,Standard,IndiaPost,WH00008
SHP04099,ORD04099,2024-05-16,2024-05-18,Air,Delhivery,WH00006
SHP04100,ORD04100,2024-05-23,2024-05-26,Standard,EcomExpress,WH00010
SHP04101,ORD04101,2024-03-23,2024-03-28,Road,Delhivery,WH00010
SHP04102,ORD04102,2024-04-12,2024-04-18,Express,BlueDart,WH00010
SHP04103,ORD04103,2024-02-24,2024-02-27,Express,IndiaPost,WH00002
SHP04104,ORD04104,2024-01-27,2024-01-28,Air,BlueDart,WH00002
SHP04105,ORD04105,2024-02-23,2024-02-27,Standard,Delhivery,WH00009
SHP04106,ORD04106,2024-05-17,2024-05-19,Standard,EcomExpress,WH00012
SHP04107,ORD04107,2024-01-08,2024-01-08,Road,EcomExpress,WH00005
SHP04108,ORD04108,2024-04-06,2024-04-12,Air,BlueDart,WH00001
SHP04109,ORD04109,2024-05-29,2024-06-02,Road,EcomExpress,WH00011
SHP04110,ORD04110,2024-04-23,2024-04-26,Standard,Delhivery,WH00001
SHP04111,ORD04111,2024-02-13,2024-02-20,Standard,IndiaPost,WH00002
SHP04112,ORD04112,2024-02-11,2024-02-11,Standard,Delhivery,WH00005
SHP04113,ORD04113,2024-01-17,2024-01-17,Road,IndiaPost,WH00006
SHP04114,ORD04114,2024-02-11,2024-02-17,Road,EcomExpress,WH00003
SHP04115,ORD04115,2024-02-12,2024-02-16,Road,Delhivery,WH00008
SHP04116,ORD04116,2024-05-21,2024-05-25,Express,BlueDart,WH00005
SHP04117,ORD04117,2024-05-13,2024-05-16,Air,IndiaPost,WH00004
SHP04118,ORD04118,2024-04-22,2024-04-24,Road,BlueDart,WH00003
SHP04119,ORD04119,2024-02-02,2024-02-06,Air,BlueDart,WH00005
SHP04120,ORD04120,2024-05-07,2024-05-09,Road,IndiaPost,WH00010
SHP04121,ORD04121,2024-04-02,2024-04-07,Express,BlueDart,WH00010
SHP04122,ORD04122,2024-01-08,2024-01-08,Standard,IndiaPost,WH00012
SHP04123,ORD04123,2024-05-14,2024-05-19,Road,Delhivery,WH00010
SHP04124,ORD04124,2024-03-11,2024-03-18,Express,EcomExpress,WH00009
SHP04125,ORD04125,2024-01-05,2024-01-09,Express,Delhivery,WH00008
SHP04126,ORD04126,2024-02-10,2024-02-15,Standard,IndiaPost,WH00009
SHP04127,ORD04127,2024-05-18,2024-05-18,Air,EcomExpress,WH00008
SHP04128,ORD04128,2024-05-20,2024-05-27,Air,EcomExpress,WH00011
SHP04129,ORD04129,2024-03-12,2024-03-14,Road,EcomExpress,WH00003
SHP04130,ORD04130,2024-02-18,2024-02-23,Express,EcomExpress,WH00001
SHP04131,ORD04131,2024-02-09,2024-02-13,Standard,BlueDart,WH00010
SHP04132,ORD04132,2024-03-05,2024-03-05,Standard,Delhivery,WH00008
SHP04133,ORD04133,2024-03-04,2024-03-06,Standard,EcomExpress,WH00009
SHP04134,ORD04134,2024-02-13,2024-02-18,Road,IndiaPost,WH00002
SHP04135,ORD04135,2024-01-02,2024-01-09,Road,BlueDart,WH00002
SHP04136,ORD04136,2024-05-01,2024-05-04,Standard,EcomExpress,WH00008
SHP04137,ORD04137,2024-05-29,2024-06-02,Road,IndiaPost,WH00007
SHP04138,ORD04138,2024-03-26,2024-03-26,Air,Delhivery,WH00012
SHP04139,ORD04139,2024-05-06,2024-05-07,Standard,IndiaPost,WH00008
SHP04140,ORD04140,2024-01-30,2024-01-30,Standard,EcomExpress,WH00006
SHP04141,ORD04141,2024-05-25,2024-05-26,Road,Delhivery,WH00009
SHP04142,ORD04142,2024-04-24,2024-04-24,Express,Delhivery,WH00006
SHP04143,ORD04143,2024-05-14,2024-05-18,Standard,BlueDart,WH00009
SHP04144,ORD04144,2024-05-01,2024-05-02,Air,EcomExpress,WH00002
SHP04145,ORD04145,2024-02-28,2024-03-02,Standard,BlueDart,WH00007
SHP04146,ORD04146,2024-01-16,2024-01-19,Air,IndiaPost,WH00007
SHP04147,ORD04147,2024-05-17,2024-05-19,Express,BlueDart,WH00004
SHP04148,ORD04148,2024-01-10,2024-01-13,Air,IndiaPost,WH00003
SHP04149,ORD04149,2024-01-07,2024-01-08,Standard,Delhivery,WH00006
SHP04150,ORD04150,2024-02-14,2024-02-19,Air,BlueDart,WH00005
SHP04151,ORD04151,2024-01-07,2024-01-12,Express,Delhivery,WH00011
SHP04152,ORD04152,2024-04-02,2024-04-04,Road,EcomExpress,WH00009
SHP04153,ORD04153,2024-03-17,2024-03-16,Standard,EcomExpress,WH00003
SHP04154,ORD04154,2024-02-13,2024-02-17,Standard,IndiaPost,WH00002
SHP04155,ORD04155,2024-03-18,2024-03-21,Road,Delhivery,WH00008
SHP04156,ORD04156,2024-03-20,2024-03-25,Road,IndiaPost,WH00002
SHP04157,ORD04157,2024-04-16,2024-04-21,Road,EcomExpress,WH00005
SHP04158,ORD04158,2024-05-15,2024-05-17,Express,BlueDart,WH00012
SHP04159,ORD04159,2024-03-03,2024-03-06,Road,EcomExpress,WH00011
SHP04160,ORD04160,2024-01-24,2024-01-24,Road,BlueDart,WH00008
SHP04161,ORD04161,2024-01-05,2024-01-08,Air,BlueDart,WH00009
SHP04162,ORD04162,2024-02-26,2024-02-27,Standard,IndiaPost,WH00005
SHP04163,ORD04163,2024-03-15,2024-03-17,Standard,EcomExpress,WH00006
SHP04164,ORD04164,2024-04-04,2024-04-09,Road,IndiaPost,WH00010
SHP04165,ORD04165,2024-04-01,2024-04-08,Express,IndiaPost,WH00005
SHP04166,ORD04166,2024-03-19,2024-03-23,Express,EcomExpress,WH00011
SHP04167,ORD04167,2024-04-12,2024-04-18,Air,BlueDart,WH00011
SHP04168,ORD04168,2024-05-27,2024-05-29,Road,Delhivery,WH00008
SHP04169,ORD04169,2024-02-18,2024-02-19,Road,EcomExpress,WH00011
SHP04170,ORD04170,2024-05-04,2024-05-08,Air,IndiaPost,WH00003
SHP04171,ORD04171,2024-04-17,2024-04-22,Air,Delhivery,WH00005
SHP04172,ORD04172,2024-05-13,2024-05-14,Standard,EcomExpress,WH00012
SHP04173,ORD04173,2024-01-29,2024-02-02,Express,BlueDart,WH00005
SHP04174,ORD04174,2024-03-13,2024-03-16,Road,Delhivery,WH00011
SHP04175,ORD04175,2024-03-19,2024-03-24,Air,EcomExpress,WH00002
SHP04176,ORD04176,2024-04-26,2024-04-30,Road,EcomExpress,WH00012
SHP04177,ORD04177,2024-04-06,2024-04-11,Air,EcomExpress,WH00007
SHP04178,ORD04178,2024-03-01,2024-03-02,Express,IndiaPost,WH00009
SHP04179,ORD04179,2024-01-14,2024-01-18,Road,Delhivery,WH00002
SHP04180,ORD04180,2024-04-14,2024-04-18,Standard,Delhivery,WH00011
SHP04181,ORD04181,2024-01-12,2024-01-17,Standard,Delhivery,WH00004
SHP04182,ORD04182,2024-03-24,2024-03-29,Air,EcomExpress,WH00010
SHP04183,ORD04183,2024-05-13,2024-05-16,Express,EcomExpress,WH00007
SHP04184,ORD04184,2024-03-01,2024-03-05,Standard,Delhivery,WH00011
SHP04185,ORD04185,2024-04-27,2024-04-27,Express,EcomExpress,WH00004
SHP04186,ORD04186,2024-05-01,2024-05-06,Express,BlueDart,WH00010
SHP04187,ORD04187,2024-01-05,2024-01-09,Standard,Delhivery,WH00002
SHP04188,ORD04188,2024-04-18,2024-04-20,Air,Delhivery,WH00011
SHP04189,ORD04189,2024-03-28,2024-04-02,Road,EcomExpress,WH00009
SHP04190,ORD04190,2024-04-24,2024-04-29,Road,EcomExpress,WH00001
SHP04191,ORD04191,2024-03-29,2024-03-31,Standard,Delhivery,WH00004
SHP04192,ORD04192,2024-03-25,2024-04-01,Standard,Delhivery,WH00005
SHP04193,ORD04193,2024-01-04,2024-01-03,Standard,BlueDart,WH00007
SHP04194,ORD04194,2024-02-27,2024-03-03,Road,BlueDart,WH00002
SHP04195,ORD04195,2024-04-14,2024-04-17,Road,EcomExpress,WH00007
SHP04196,ORD04196,2024-04-19,2024-04-21,Road,BlueDart,WH00004
SHP04197,ORD04197,2024-03-23,2024-03-28,Air,EcomExpress,WH00005
SHP04198,ORD04198,2024-04-18,2024-04-22,Road,Delhivery,WH00011
SHP04199,ORD04199,2024-04-20,2024-04-26,Road,BlueDart,WH00006
SHP04200,ORD04200,2024-04-08,2024-04-07,Air,BlueDart,WH00011
SHP04201,ORD04201,2024-01-04,2024-01-03,Express,Delhivery,WH00006
SHP04202,ORD04202,2024-03-20,2024-03-25,Standard,IndiaPost,WH00007
SHP04203,ORD04203,2024-05-13,2024-05-12,Air,EcomExpress,WH00011
SHP04204,ORD04204,2024-01-28,2024-01-30,Express,Delhivery,WH00004
SHP04205,ORD04205,2024-01-03,2024-01-04,Standard,BlueDart,WH00007
SHP04206,ORD04206,2024-05-04,2024-05-09,Road,IndiaPost,WH00009
SHP04207,ORD04207,2024-04-21,2024-04-24,Road,Delhivery,WH00002
SHP04208,ORD04208,2024-03-13,2024-03-16,Express,EcomExpress,WH00012
SHP04209,ORD04209,2024-03-05,2024-03-10,Air,IndiaPost,WH00008
SHP04210,ORD04210,2024-02-05,2024-02-08,Air,BlueDart,WH00005
SHP04211,ORD04211,2024-05-19,2024-05-20,Air,Delhivery,WH00008
SHP04212,ORD04212,2024-03-04,2024-03-06,Standard,EcomExpress,WH00004
SHP04213,ORD04213,2024-02-18,2024-02-17,Air,EcomExpress,WH00004
SHP04214,ORD04214,2024-05-25,2024-05-26,Express,Delhivery,WH00006
SHP04215,ORD04215,2024-02-12,2024-02-16,Air,BlueDart,WH00006
SHP04216,ORD04216,2024-04-13,2024-04-19,Express,Delhivery,WH00010
SHP04217,ORD04217,2024-05-23,2024-05-25,Standard,BlueDart,WH00007
SHP04218,ORD04218,2024-04-11,2024-04-12,Express,EcomExpress,WH00003
SHP04219,ORD04219,2024-03-02,2024-03-09,Express,BlueDart,WH00001
SHP04220,ORD04220,2024-05-28,2024-05-31,Road,BlueDart,WH00005
SHP04221,ORD04221,2024-02-16,2024-02-19,Express,BlueDart,WH00004
SHP04222,ORD04222,2024-03-14,2024-03-14,Express,BlueDart,WH00005
SHP04223,ORD04223,2024-03-02,2024-03-07,Air,EcomExpress,WH00001
SHP04224,ORD04224,2024-03-19,2024-03-25,Standard,Delhivery,WH00005
SHP04225,ORD04225,2024-01-22,2024-01-22,Road,IndiaPost,WH00012
SHP04226,ORD04226,2024-01-04,2024-01-09,Express,EcomExpress,WH00008
SHP04227,ORD04227,2024-05-30,2024-06-03,Air,Delhivery,WH00010
SHP04228,ORD04228,2024-01-14,2024-01-15,Express,Delhivery,WH00006
SHP04229,ORD04229,2024-03-22,2024-03-27,Standard,EcomExpress,WH00005
SHP04230,ORD04230,2024-03-31,2024-03-30,Road,IndiaPost,WH00001
SHP04231,ORD04231,2024-02-20,2024-02-21,Road,Delhivery,WH00007
SHP04232,ORD04232,2024-03-15,2024-03-20,Express,Delhivery,WH00012
SHP04233,ORD04233,2024-01-07,2024-01-12,Road,IndiaPost,WH00007
SHP04234,ORD04234,2024-01-11,2024-01-13,Express,Delhivery,WH00008
SHP04235,ORD04235,2024-03-20,2024-03-20,Express,Delhivery,WH00012
SHP04236,ORD04236,2024-05-27,2024-05-30,Standard,Delhivery,WH00004
SHP04237,ORD04237,2024-01-20,2024-01-24,Road,IndiaPost,WH00008
SHP04238,ORD04238,2024-01-19,2024-01-19,Air,BlueDart,WH00003
SHP04239,ORD04239,2024-01-31,2024-02-02,Air,Delhivery,WH00007
SHP04240,ORD04240,2024-01-28,2024-01-29,Express,BlueDart,WH00002
SHP04241,ORD04241,2024-01-29,2024-02-02,Express,Delhivery,WH00005
SHP04242,ORD04242,2024-04-10,2024-04-10,Express,EcomExpress,WH00009
SHP04243,ORD04243,2024-02-18,2024-02-20,Road,Delhivery,WH00008
SHP04244,ORD04244,2024-04-15,2024-04-19,Standard,EcomExpress,WH00004
SHP04245,ORD04245,2024-05-06,2024-05-11,Express,BlueDart,WH00007
SHP04246,ORD04246,2024-01-04,2024-01-07,Standard,BlueDart,WH00008
SHP04247,ORD04247,2024-04-30,2024-04-30,Express,BlueDart,WH00011
SHP04248,ORD04248,2024-02-18,2024-02-24,Express,Delhivery,WH00007
SHP04249,ORD04249,2024-03-15,2024-03-16,Road,EcomExpress,WH00004
SHP04250,ORD04250,2024-05-10,2024-05-13,Air,EcomExpress,WH00001
SHP04251,ORD04251,2024-03-30,2024-04-01,Standard,BlueDart,WH00003
SHP04252,ORD04252,2024-05-30,2024-06-01,Air,EcomExpress,WH00010
SHP04253,ORD04253,2024-03-31,2024-04-01,Standard,BlueDart,WH00005
SHP04254,ORD04254,2024-01-19,2024-01-20,Road,BlueDart,WH00002
SHP04255,ORD04255,2024-03-27,2024-04-03,Express,BlueDart,WH00010
SHP04256,ORD04256,2024-02-05,2024-02-08,Air,Delhivery,WH00007
SHP04257,ORD04257,2024-03-10,2024-03-11,Road,IndiaPost,WH00007
SHP04258,ORD04258,2024-03-29,2024-03-31,Standard,Delhivery,WH00005
SHP04259,ORD04259,2024-02-10,2024-02-09,Standard,IndiaPost,WH00009
SHP04260,ORD04260,2024-04-30,2024-05-04,Air,IndiaPost,WH00001
SHP04261,ORD04261,2024-01-19,2024-01-21,Express,IndiaPost,WH00012
SHP04262,ORD04262,2024-01-19,2024-01-18,Air,BlueDart,WH00006
SHP04263,ORD04263,2024-04-09,2024-04-13,Air,EcomExpress,WH00003
SHP04264,ORD04264,2024-01-31,2024-02-02,Air,Delhivery,WH00006
SHP04265,ORD04265,2024-04-10,2024-04-12,Air,IndiaPost,WH00004
SHP04266,ORD04266,2024-01-13,2024-01-16,Air,BlueDart,WH00004
SHP04267,ORD04267,2024-01-15,2024-01-19,Air,Delhivery,WH00002
SHP04268,ORD04268,2024-05-28,2024-05-31,Express,Delhivery,WH00010
SHP04269,ORD04269,2024-01-23,2024-01-26,Air,EcomExpress,WH00010
SHP04270,ORD04270,2024-01-19,2024-01-19,Express,EcomExpress,WH00004
SHP04271,ORD04271,2024-05-04,2024-05-09,Express,IndiaPost,WH00011
SHP04272,ORD04272,2024-03-06,2024-03-09,Air,BlueDart,WH00001
SHP04273,ORD04273,2024-04-04,2024-04-07,Road,IndiaPost,WH00003
SHP04274,ORD04274,2024-05-16,2024-05-19,Express,Delhivery,WH00007
SHP04275,ORD04275,2024-05-13,2024-05-12,Road,Delhivery,WH00009
SHP04276,ORD04276,2024-04-08,2024-04-15,Standard,BlueDart,WH00001
SHP04277,ORD04277,2024-02-06,2024-02-07,Standard,EcomExpress,WH00012
SHP04278,ORD04278,2024-05-26,2024-05-30,Express,BlueDart,WH00002
SHP04279,ORD04279,2024-03-22,2024-03-23,Air,IndiaPost,WH00004
SHP04280,ORD04280,2024-03-29,2024-04-03,Express,Delhivery,WH00009
SHP04281,ORD04281,2024-05-01,2024-05-02,Road,EcomExpress,WH00012
SHP04282,ORD04282,2024-04-06,2024-04-09,Air,EcomExpress,WH00002
SHP04283,ORD04283,2024-02-13,2024-02-19,Road,IndiaPost,WH00009
SHP04284,ORD04284,2024-02-02,2024-02-07,Express,IndiaPost,WH00006
SHP04285,ORD04285,2024-02-22,2024-02-29,Express,Delhivery,WH00006
SHP04286,ORD04286,2024-04-09,2024-04-11,Standard,Delhivery,WH00006
SHP04287,ORD04287,2024-04-24,2024-04-27,Air,BlueDart,WH00007
SHP04288,ORD04288,2024-05-08,2024-05-12,Express,BlueDart,WH00009
SHP04289,ORD04289,2024-02-29,2024-03-03,Express,Delhivery,WH00009
SHP04290,ORD04290,2024-05-22,2024-05-26,Standard,EcomExpress,WH00008
SHP04291,ORD04291,2024-01-12,2024-01-18,Express,BlueDart,WH00010
SHP04292,ORD04292,2024-03-10,2024-03-12,Standard,BlueDart,WH00011
SHP04293,ORD04293,2024-05-27,2024-05-28,Standard,EcomExpress,WH00007
SHP04294,ORD04294,2024-02-27,2024-02-28,Standard,Delhivery,WH00001
SHP04295,ORD04295,2024-05-28,2024-05-28,Air,EcomExpress,WH00001
SHP04296,ORD04296,2024-02-03,2024-02-02,Express,IndiaPost,WH00009
SHP04297,ORD04297,2024-04-05,2024-04-05,Express,Delhivery,WH00005
SHP04298,ORD04298,2024-05-15,2024-05-14,Road,Delhivery,WH00010
SHP04299,ORD04299,2024-04-02,2024-04-05,Standard,EcomExpress,WH00010
SHP04300,ORD04300,2024-03-12,2024-03-11,Express,Delhivery,WH00002
SHP04301,ORD04301,2024-03-13,2024-03-16,Road,IndiaPost,WH00011
SHP04302,ORD04302,2024-03-24,2024-03-27,Express,BlueDart,WH00011
SHP04303,ORD04303,2024-02-21,2024-02-23,Standard,IndiaPost,WH00009
SHP04304,ORD04304,2024-03-10,2024-03-10,Standard,IndiaPost,WH00004
SHP04305,ORD04305,2024-05-22,2024-05-26,Express,IndiaPost,WH00004
SHP04306,ORD04306,2024-01-29,2024-01-28,Standard,IndiaPost,WH00012
SHP04307,ORD04307,2024-01-10,2024-01-13,Road,IndiaPost,WH00001
SHP04308,ORD04308,2024-03-06,2024-03-07,Standard,EcomExpress,WH00008
SHP04309,ORD04309,2024-05-05,2024-05-05,Standard,BlueDart,WH00007
SHP04310,ORD04310,2024-05-23,2024-05-27,Air,EcomExpress,WH00009
SHP04311,ORD04311,2024-04-25,2024-04-29,Standard,Delhivery,WH00002
SHP04312,ORD04312,2024-04-03,2024-04-06,Standard,EcomExpress,WH00001
SHP04313,ORD04313,2024-01-29,2024-01-31,Air,IndiaPost,WH00011
SHP04314,ORD04314,2024-05-30,2024-06-03,Air,EcomExpress,WH00006
SHP04315,ORD04315,2024-03-15,2024-03-16,Road,IndiaPost,WH00006
SHP04316,ORD04316,2024-04-19,2024-04-19,Air,EcomExpress,WH00005
SHP04317,ORD04317,2024-06-01,2024-06-02,Road,Delhivery,WH00010
SHP04318,ORD04318,2024-03-04,2024-03-06,Road,BlueDart,WH00008
SHP04319,ORD04319,2024-04-10,2024-04-14,Standard,BlueDart,WH00001
SHP04320,ORD04320,2024-02-07,2024-02-12,Road,EcomExpress,WH00011
SHP04321,ORD04321,2024-01-27,2024-02-03,Road,Delhivery,WH00012
SHP04322,ORD04322,2024-05-07,2024-05-12,Road,IndiaPost,WH00007
SHP04323,ORD04323,2024-03-16,2024-03-17,Air,IndiaPost,WH00001
SHP04324,ORD04324,2024-04-09,2024-04-11,Standard,IndiaPost,WH00009
SHP04325,ORD04325,2024-02-12,2024-02-18,Express,IndiaPost,WH00011
SHP04326,ORD04326,2024-02-25,2024-02-24,Road,EcomExpress,WH00005
SHP04327,ORD04327,2024-02-05,2024-02-10,Air,IndiaPost,WH00011
SHP04328,ORD04328,2024-05-11,2024-05-15,Standard,Delhivery,WH00009
SHP04329,ORD04329,2024-05-18,2024-05-18,Standard,IndiaPost,WH00011
SHP04330,ORD04330,2024-02-21,2024-02-24,Road,Delhivery,WH00001
SHP04331,ORD04331,2024-05-15,2024-05-19,Air,BlueDart,WH00010
SHP04332,ORD04332,2024-02-12,2024-02-14,Air,EcomExpress,WH00004
SHP04333,ORD04333,2024-03-22,2024-03-22,Standard,IndiaPost,WH00010
SHP04334,ORD04334,2024-04-27,2024-05-02,Express,Delhivery,WH00011
SHP04335,ORD04335,2024-03-07,2024-03-10,Air,IndiaPost,WH00008
SHP04336,ORD04336,2024-05-09,2024-05-11,Express,EcomExpress,WH00009
SHP04337,ORD04337,2024-05-08,2024-05-13,Express,BlueDart,WH00004
SHP04338,ORD04338,2024-05-08,2024-05-13,Standard,EcomExpress,WH00009
SHP04339,ORD04339,2024-05-08,2024-05-15,Standard,EcomExpress,WH00001
SHP04340,ORD04340,2024-04-24,2024-04-28,Road,IndiaPost,WH00011
SHP04341,ORD04341,2024-01-25,2024-01-28,Road,IndiaPost,WH00010
SHP04342,ORD04342,2024-03-02,2024-03-07,Air,IndiaPost,WH00001
SHP04343,ORD04343,2024-05-27,2024-06-01,Air,BlueDart,WH00005
SHP04344,ORD04344,2024-01-06,2024-01-08,Road,Delhivery,WH00007
SHP04345,ORD04345,2024-04-22,2024-04-23,Road,EcomExpress,WH00001
SHP04346,ORD04346,2024-02-28,2024-02-29,Road,EcomExpress,WH00005
SHP04347,ORD04347,2024-04-21,2024-04-25,Air,BlueDart,WH00010
SHP04348,ORD04348,2024-05-03,2024-05-04,Express,BlueDart,WH00005
SHP04349,ORD04349,2024-04-20,2024-04-23,Road,Delhivery,WH00012
SHP04350,ORD04350,2024-02-10,2024-02-09,Air,BlueDart,WH00006
SHP04351,ORD04351,2024-01-14,2024-01-19,Express,BlueDart,WH00005
SHP04352,ORD04352,2024-04-07,2024-04-09,Road,EcomExpress,WH00004
SHP04353,ORD04353,2024-01-16,2024-01-20,Express,Delhivery,WH00009
SHP04354,ORD04354,2024-03-18,2024-03-22,Air,IndiaPost,WH00007
SHP04355,ORD04355,2024-02-14,2024-02-18,Express,IndiaPost,WH00012
SHP04356,ORD04356,2024-03-13,2024-03-16,Air,EcomExpress,WH00004
SHP04357,ORD04357,2024-01-25,2024-01-29,Express,IndiaPost,WH00009
SHP04358,ORD04358,2024-05-24,2024-05-27,Standard,Delhivery,WH00009
SHP04359,ORD04359,2024-03-30,2024-04-03,Express,Delhivery,WH00010
SHP04360,ORD04360,2024-02-09,2024-02-14,Road,Delhivery,WH00009
SHP04361,ORD04361,2024-02-12,2024-02-17,Road,EcomExpress,WH00003
SHP04362,ORD04362,2024-01-20,2024-01-25,Air,IndiaPost,WH00008
SHP04363,ORD04363,2024-02-25,2024-03-01,Standard,IndiaPost,WH00010
SHP04364,ORD04364,2024-01-23,2024-01-25,Express,BlueDart,WH00006
SHP04365,ORD04365,2024-01-15,2024-01-20,Road,BlueDart,WH00009
SHP04366,ORD04366,2024-03-10,2024-03-10,Express,Delhivery,WH00002
SHP04367,ORD04367,2024-01-11,2024-01-14,Road,EcomExpress,WH00007
SHP04368,ORD04368,2024-01-28,2024-01-28,Air,IndiaPost,WH00006
SHP04369,ORD04369,2024-04-13,2024-04-20,Standard,EcomExpress,WH00008
SHP04370,ORD04370,2024-03-09,2024-03-11,Air,BlueDart,WH00004
SHP04371,ORD04371,2024-01-10,2024-01-14,Air,EcomExpress,WH00009
SHP04372,ORD04372,2024-05-16,2024-05-20,Express,IndiaPost,WH00006
