Shipment_ID,Shipping_Cost,Fuel_Cost,Handling_Cost,Total_Cost
SHP05121,117.67,214.18,71.2,403.05
SHP05122,329.37,128.19,96.22,553.78
SHP05123,516.81,146.28,136.65,799.7399999999999
SHP05124,575.86,52.18,85.47,713.51
SHP05125,535.52,55.32,119.35,710.19
SHP05126,405.31,107.12,105.24,617.6700000000001
SHP05127,541.81,56.68,72.93,671.4199999999998
SHP05128,464.43,223.36,27.24,715.03
SHP05129,265.7,161.38,23.06,450.14
SHP05130,186.23,132.52,47.25,366.0
SHP05131,149.0,240.12,24.75,413.87
SHP05132,345.86,57.16,101.34,504.36
SHP05133,293.25,46.46,29.47,369.17999999999995
SHP05134,528.12,189.24,49.62,766.98
SHP05135,85.42,204.67,121.05,411.14
SHP05136,181.04,83.88,23.29,288.21
SHP05137,214.79,117.88,97.91,430.5799999999999
SHP05138,389.54,47.48,137.28,574.3000000000001
SHP05139,316.94,233.42,124.79,675.15
SHP05140,264.33,37.32,59.9,361.54999999999995
SHP05141,466.3,113.95,82.5,662.75
SHP05142,273.57,102.11,121.81,497.49
SHP05143,411.37,87.54,21.51,520.4200000000001
SHP05144,360.9,245.37,73.79,680.06
SHP05145,399.97,186.12,52.69,638.78
SHP05146,349.11,195.07,123.6,667.7800000000001
SHP05147,447.8,185.32,76.99,710.11
SHP05148,392.96,189.12,84.64,666.7199999999999
SHP05149,126.7,129.29,104.54,360.53000000000003
SHP05150,241.02,193.14,148.54,582.6999999999999
SHP05151,560.72,204.17,96.19,861.0799999999999
SHP05152,514.56,90.33,142.81,747.7
SHP05153,293.89,237.12,148.3,679.31
SHP05154,514.36,112.15,117.76,744.27
SHP05155,243.4,60.94,121.1,425.44000000000005
SHP05156,211.56,126.08,71.65,409.28999999999996
SHP05157,260.92,50.41,88.19,399.52000000000004
SHP05158,331.07,222.23,133.06,686.3599999999999
SHP05159,108.98,65.83,45.22,220.03
SHP05160,335.69,73.61,134.69,543.99
SHP05161,329.13,177.09,104.29,610.51
SHP05162,104.37,180.91,53.76,339.03999999999996
SHP05163,394.08,149.23,22.86,566.17
SHP05164,137.88,169.29,89.42,396.59
SHP05165,572.68,74.94,99.54,747.1599999999999
SHP05166,415.23,38.37,136.77,590.37
SHP05167,549.11,240.07,57.95,847.1300000000001
SHP05168,146.91,181.38,125.17,453.46
SHP05169,497.73,117.74,71.71,687.1800000000001
SHP05170,302.14,72.74,122.19,497.07
SHP05171,361.49,152.0,58.66,572.15
SHP05172,151.67,162.23,86.99,400.89
SHP05173,412.54,91.2,61.45,565.19
SHP05174,540.08,240.17,106.23,886.48
SHP05175,139.82,41.07,67.38,248.26999999999998
SHP05176,543.77,247.5,109.62,900.89
SHP05177,321.9,138.24,47.38,507.52
SHP05178,589.0,205.36,23.81,818.17
SHP05179,515.15,100.68,57.45,673.28
SHP05180,220.54,147.34,108.38,476.26
SHP05181,475.66,85.07,102.4,663.13
SHP05182,102.32,211.7,24.97,338.99
SHP05183,304.0,158.21,102.53,564.74
SHP05184,195.14,107.24,71.34,373.72
SHP05185,233.5,47.56,44.79,325.85
SHP05186,97.64,46.38,123.47,267.49
SHP05187,376.63,217.15,122.03,715.81
SHP05188,451.28,127.39,87.32,665.99
SHP05189,172.26,230.46,52.42,455.14000000000004
SHP05190,551.86,181.61,97.31,830.78
SHP05191,254.64,148.05,112.82,515.51
SHP05192,330.88,182.75,80.99,594.62
SHP05193,336.31,43.07,112.05,491.43
SHP05194,167.75,170.61,35.28,373.64
SHP05195,271.11,110.85,75.7,457.66
SHP05196,342.52,164.75,33.42,540.6899999999999
SHP05197,390.06,33.19,36.35,459.6
SHP05198,415.83,102.87,120.98,639.6800000000001
SHP05199,343.2,55.36,133.42,531.98
SHP05200,396.89,92.75,75.86,565.5
SHP05201,581.69,65.09,68.03,714.8100000000001
SHP05202,366.08,218.58,138.04,722.6999999999999
SHP05203,275.33,42.49,112.81,430.63
SHP05204,390.1,89.18,140.14,619.4200000000001
SHP05205,185.46,227.51,28.45,441.42
SHP05206,465.86,34.63,75.87,576.36
SHP05207,90.66,240.34,124.82,455.82
SHP05208,484.97,149.62,83.06,717.6500000000001
SHP05209,242.72,192.28,80.53,515.53
SHP05210,452.91,192.46,68.01,713.38
SHP05211,446.38,75.24,47.26,568.88
SHP05212,536.32,224.61,103.88,864.8100000000001
SHP05213,532.64,97.8,31.31,661.7499999999999
SHP05214,148.7,182.56,32.19,363.45
SHP05215,267.47,203.79,42.26,513.52
SHP05216,401.12,106.09,131.5,638.71
SHP05217,491.1,70.31,67.6,629.0100000000001
SHP05218,525.69,203.2,125.28,854.1700000000001
SHP05219,314.92,162.18,112.72,589.82
SHP05220,533.26,205.62,141.33,880.21
SHP05221,464.64,173.4,40.72,678.76
SHP05222,197.44,105.61,42.5,345.55
SHP05223,103.72,45.25,38.63,187.6
SHP05224,236.9,233.26,124.22,594.38
SHP05225,207.34,108.17,65.71,381.21999999999997
SHP05226,533.87,101.59,37.04,672.5
SHP05227,286.04,205.8,113.55,605.39
SHP05228,280.54,166.63,40.4,487.57
SHP05229,419.6,248.97,34.98,703.5500000000001
SHP05230,477.55,97.44,122.76,697.75
SHP05231,282.14,51.86,140.83,474.83000000000004
SHP05232,452.67,223.52,56.68,732.87
SHP05233,544.97,113.72,123.72,782.4100000000001
SHP05234,279.6,242.48,33.71,555.7900000000001
SHP05235,586.3,71.44,130.53,788.27
SHP05236,396.23,192.11,124.12,712.46
SHP05237,425.29,30.46,142.57,598.3199999999999
SHP05238,253.43,244.56,130.91,628.9
SHP05239,107.57,132.6,120.44,360.61
SHP05240,412.35,195.42,32.27,640.04
SHP05241,349.71,57.92,81.63,489.26
SHP05242,442.73,209.01,49.58,701.32
SHP05243,344.58,145.54,75.58,565.7
SHP05244,550.98,118.54,119.85,789.37
SHP05245,228.58,169.08,50.68,448.34000000000003
SHP05246,579.67,111.69,60.99,752.3499999999999
SHP05247,533.85,183.86,58.82,776.5300000000001
SHP05248,80.83,207.03,136.6,424.46000000000004
SHP05249,124.07,132.25,20.09,276.40999999999997
SHP05250,504.3,151.65,81.02,736.97
SHP05251,111.14,240.82,95.9,447.86
SHP05252,198.15,159.49,89.68,447.32
SHP05253,444.43,149.05,103.12,696.6
SHP05254,167.85,205.56,63.83,437.23999999999995
SHP05255,85.98,69.39,104.23,259.6
SHP05256,363.13,126.58,38.18,527.89
SHP05257,85.14,190.27,81.8,357.21000000000004
SHP05258,192.14,36.17,52.92,281.23
SHP05259,82.01,112.0,46.83,240.83999999999997
SHP05260,196.78,99.31,73.07,369.16
SHP05261,437.15,51.86,134.67,623.68
SHP05262,193.72,239.61,30.9,464.23
SHP05263,83.12,143.62,119.84,346.58000000000004
SHP05264,297.87,30.21,75.37,403.45
SHP05265,501.68,248.04,20.31,770.03
SHP05266,365.92,100.25,97.02,563.19
SHP05267,141.37,150.71,135.36,427.44000000000005
SHP05268,371.78,119.43,134.62,625.8299999999999
SHP05269,142.28,76.47,79.44,298.19
SHP05270,180.93,37.88,145.51,364.32
SHP05271,301.56,66.1,46.6,414.26
SHP05272,441.9,205.24,136.91,784.05
SHP05273,412.15,73.21,29.74,515.0999999999999
SHP05274,207.05,156.81,101.86,465.72
SHP05275,555.54,30.71,142.56,728.81
SHP05276,256.93,101.23,52.65,410.81
SHP05277,189.26,54.33,32.39,275.97999999999996
SHP05278,216.22,38.86,90.04,345.12
SHP05279,475.23,236.86,105.12,817.21
SHP05280,131.12,205.99,124.2,461.31
SHP05281,378.46,231.01,51.19,660.6600000000001
SHP05282,383.73,130.42,127.5,641.65
SHP05283,307.64,97.67,120.8,526.11
SHP05284,258.69,148.26,74.32,481.27
SHP05285,309.98,231.05,111.64,652.67
SHP05286,312.89,132.76,49.71,495.35999999999996
SHP05287,225.69,229.78,76.23,531.7
SHP05288,218.45,143.13,101.77,463.34999999999997
SHP05289,199.31,222.45,95.46,517.22
SHP05290,365.89,59.16,78.14,503.18999999999994
SHP05291,360.55,131.84,105.8,598.1899999999999
SHP05292,95.33,199.27,122.04,416.64000000000004
SHP05293,339.95,48.73,30.75,419.43
SHP05294,398.68,182.56,85.7,666.94
SHP05295,109.65,224.6,84.89,419.14
SHP05296,231.89,105.28,34.85,372.02
SHP05297,442.73,183.05,30.05,655.8299999999999
SHP05298,361.94,77.94,146.7,586.5799999999999
SHP05299,341.65,103.23,140.01,584.89
SHP05300,437.04,96.67,77.91,611.62
SHP05301,162.48,73.61,131.73,367.81999999999994
SHP05302,157.69,220.22,27.66,405.57
SHP05303,589.75,125.81,55.58,771.14
SHP05304,171.35,74.4,85.09,330.84000000000003
SHP05305,468.2,87.91,148.63,704.74
SHP05306,415.48,63.56,91.3,570.34
SHP05307,250.59,221.0,59.27,530.86
SHP05308,154.98,205.18,27.19,387.34999999999997
SHP05309,420.79,221.73,102.66,745.18
SHP05310,446.28,240.2,116.38,802.86
SHP05311,371.01,47.66,144.49,563.16
SHP05312,296.4,244.99,121.56,662.95
SHP05313,391.52,93.77,80.09,565.38
SHP05314,193.2,52.45,148.08,393.73
SHP05315,224.83,239.37,78.2,542.4000000000001
SHP05316,123.06,181.78,67.78,372.62
SHP05317,597.26,224.68,52.73,874.6700000000001
SHP05318,446.62,155.85,131.47,733.94
SHP05319,192.97,57.18,42.49,292.64
SHP05320,99.76,120.94,95.01,315.71
SHP05321,132.13,145.43,57.3,334.86
SHP05322,217.32,50.32,77.23,344.87
SHP05323,540.2,123.22,117.4,780.82
SHP05324,413.29,241.49,39.97,694.75
SHP05325,591.83,215.91,23.69,831.4300000000001
SHP05326,421.55,241.87,51.6,715.0200000000001
SHP05327,144.58,128.13,45.38,318.09000000000003
SHP05328,249.26,53.78,127.3,430.34
SHP05329,397.74,68.53,71.39,537.66
SHP05330,387.31,46.88,26.17,460.36
SHP05331,199.76,215.96,77.95,493.67
SHP05332,137.27,148.07,141.34,426.68000000000006
SHP05333,520.98,185.83,108.65,815.46
SHP05334,110.74,176.27,120.95,407.96
SHP05335,394.08,178.35,64.74,637.17
SHP05336,242.15,48.32,142.38,432.85
SHP05337,485.32,159.01,110.15,754.4799999999999
SHP05338,85.1,158.08,117.78,360.96000000000004
SHP05339,537.41,74.95,52.38,664.74
SHP05340,522.82,156.81,98.25,777.8800000000001
SHP05341,575.13,142.53,147.4,865.06
SHP05342,207.02,211.42,29.36,447.8
SHP05343,437.56,146.56,116.59,700.71
SHP05344,170.5,161.3,108.74,440.54
SHP05345,383.86,114.01,113.99,611.86
SHP05346,142.33,53.92,107.8,304.05
SHP05347,316.05,245.05,63.45,624.5500000000001
SHP05348,534.67,123.81,87.06,745.54
SHP05349,538.65,249.91,75.78,864.3399999999999
SHP05350,374.23,223.29,134.28,731.8
SHP05351,565.97,111.01,72.47,749.45
SHP05352,298.84,107.71,132.07,538.6199999999999
SHP05353,224.57,151.74,139.17,515.48
SHP05354,179.42,71.53,38.31,289.26
SHP05355,134.69,198.95,111.05,444.69
SHP05356,492.17,89.23,22.01,603.41
SHP05357,368.18,125.14,87.76,581.08
SHP05358,403.66,77.54,119.74,600.94
SHP05359,283.83,211.52,130.55,625.9000000000001
SHP05360,319.91,163.99,108.85,592.75
SHP05361,202.64,38.33,137.11,378.08
SHP05362,598.24,163.09,137.67,899.0
SHP05363,586.24,32.87,129.51,748.62
SHP05364,329.83,180.42,124.62,634.87
SHP05365,489.86,70.63,93.1,653.59
SHP05366,351.6,196.46,24.9,572.96
SHP05367,409.6,173.47,123.54,706.61
SHP05368,245.8,62.18,42.52,350.5
SHP05369,258.15,245.9,142.51,646.56
SHP05370,354.86,95.55,71.62,522.03
SHP05371,561.28,54.21,132.01,747.5
SHP05372,189.59,66.92,33.98,290.49
SHP05373,174.04,246.79,47.09,467.91999999999996
SHP05374,88.54,178.49,106.88,373.91
SHP05375,369.87,232.44,91.1,693.41
SHP05376,288.91,47.53,69.04,405.4800000000001
SHP05377,134.96,49.62,126.02,310.6
SHP05378,121.21,169.42,142.89,433.52
SHP05379,156.87,125.7,35.07,317.64
SHP05380,198.62,217.43,142.0,558.05
SHP05381,505.37,200.54,123.69,829.5999999999999
SHP05382,251.71,248.17,98.89,598.77
SHP05383,186.71,133.76,146.28,466.75
SHP05384,251.6,208.25,87.62,547.47
SHP05385,93.2,150.6,75.97,319.77
SHP05386,450.36,132.07,92.19,674.6200000000001
SHP05387,486.41,127.18,130.56,744.1500000000001
SHP05388,533.52,66.88,80.88,681.28
SHP05389,135.39,157.32,73.28,365.99
SHP05390,374.49,43.5,38.5,456.49
SHP05391,303.73,212.72,58.26,574.71
SHP05392,81.73,232.3,32.33,346.36
SHP05393,581.46,95.78,70.16,747.4
SHP05394,166.23,33.24,96.69,296.15999999999997
SHP05395,94.46,121.07,51.98,267.51
SHP05396,595.11,162.53,45.99,803.63
SHP05397,171.25,135.4,123.92,430.57
SHP05398,438.4,131.04,117.36,686.8
SHP05399,272.56,80.08,45.04,397.68
SHP05400,598.79,217.12,88.77,904.68
SHP05401,538.96,125.41,50.6,714.97
SHP05402,245.67,216.36,67.88,529.91
SHP05403,546.35,159.25,72.18,777.78
SHP05404,485.16,190.03,98.29,773.48
SHP05405,151.81,178.8,74.81,405.42
SHP05406,130.76,43.4,111.26,285.42
SHP05407,288.5,105.93,41.99,436.42
SHP05408,550.7,106.14,67.95,724.7900000000001
SHP05409,213.69,203.35,90.06,507.09999999999997
SHP05410,297.64,184.94,67.11,549.6899999999999
SHP05411,170.26,217.82,42.68,430.76
SHP05412,506.21,31.48,91.26,628.9499999999999
SHP05413,158.35,171.98,81.33,411.65999999999997
SHP05414,403.4,157.86,125.64,686.9
SHP05415,139.06,208.6,118.02,465.67999999999995
SHP05416,478.67,78.2,35.82,592.69
SHP05417,495.82,111.5,118.47,725.79
SHP05418,164.0,100.68,93.09,357.77
SHP05419,361.75,217.83,113.35,692.9300000000001
SHP05420,176.93,237.48,38.65,453.05999999999995
SHP05421,225.39,206.41,28.7,460.49999999999994
SHP05422,264.5,48.9,116.83,430.22999999999996
SHP05423,438.03,88.79,56.88,583.6999999999999
SHP05424,297.5,242.62,25.41,565.53
SHP05425,476.15,208.26,132.33,816.74
SHP05426,343.62,96.27,53.23,493.12
SHP05427,158.36,144.84,40.05,343.25000000000006
SHP05428,303.27,134.22,69.57,507.06
SHP05429,81.84,122.02,66.98,270.84000000000003
SHP05430,352.02,52.21,51.66,455.89
SHP05431,587.06,80.55,105.39,772.9999999999999
SHP05432,185.54,215.67,141.12,542.3299999999999
SHP05433,449.58,52.19,53.23,555.0
SHP05434,340.15,160.63,53.29,554.0699999999999
SHP05435,169.33,142.41,109.35,421.09000000000003
SHP05436,504.02,173.71,86.0,763.73
SHP05437,107.35,183.6,68.7,359.65
SHP05438,529.28,205.78,128.41,863.4699999999999
SHP05439,554.85,116.5,96.61,767.96
SHP05440,342.75,35.01,66.82,444.58
SHP05441,302.18,69.65,76.21,448.04
SHP05442,91.63,152.09,144.44,388.15999999999997
SHP05443,303.56,154.14,51.37,509.07
SHP05444,104.23,193.27,145.08,442.58000000000004
SHP05445,151.04,101.7,101.01,353.75
SHP05446,340.95,95.9,147.62,584.47
SHP05447,357.4,230.75,80.64,668.79
SHP05448,189.7,89.92,123.27,402.89
SHP05449,136.36,67.61,63.1,267.07000000000005
SHP05450,185.27,196.47,75.68,457.42
SHP05451,513.4,199.27,116.65,829.3199999999999
SHP05452,107.49,134.24,125.28,367.01
SHP05453,158.58,121.96,147.83,428.37
SHP05454,399.47,140.19,126.98,666.6400000000001
SHP05455,322.01,195.15,118.54,635.6999999999999
SHP05456,369.75,97.26,24.61,491.62
SHP05457,228.4,38.09,39.26,305.75
SHP05458,516.43,35.07,47.31,598.81
SHP05459,161.46,124.1,97.94,383.5
SHP05460,88.44,95.22,66.68,250.34
SHP05461,327.91,156.56,133.1,617.57
SHP05462,307.67,38.98,88.64,435.29
SHP05463,377.07,41.41,146.18,564.6600000000001
SHP05464,451.07,77.48,91.97,620.52
SHP05465,187.51,145.14,133.41,466.05999999999995
SHP05466,136.92,107.54,140.84,385.29999999999995
SHP05467,143.87,173.41,84.85,402.13
SHP05468,253.57,126.63,51.89,432.09
SHP05469,216.98,165.92,86.68,469.58
SHP05470,468.96,124.68,61.22,654.86
SHP05471,445.36,237.06,42.18,724.6
SHP05472,223.12,102.67,129.01,454.8
SHP05473,432.4,232.62,20.68,685.6999999999999
SHP05474,503.81,146.1,115.4,765.31
SHP05475,453.19,225.68,91.9,770.77
SHP05476,218.64,180.17,44.75,443.55999999999995
SHP05477,226.42,86.94,125.2,438.56
SHP05478,441.52,130.35,74.08,645.95
SHP05479,314.76,243.95,56.81,615.52
SHP05480,251.5,72.16,66.76,390.41999999999996
SHP05481,379.13,181.43,45.48,606.04
SHP05482,537.85,136.05,57.02,730.9200000000001
SHP05483,553.19,84.2,33.92,671.3100000000001
SHP05484,351.1,115.92,120.63,587.6500000000001
SHP05485,291.77,235.08,21.34,548.19
SHP05486,491.7,213.84,69.38,774.92
SHP05487,182.17,111.45,56.58,350.2
SHP05488,557.45,161.45,126.98,845.8800000000001
SHP05489,119.18,183.2,134.68,437.06
SHP05490,170.48,215.89,55.4,441.77
SHP05491,510.45,174.54,72.74,757.73
SHP05492,577.7,118.02,94.35,790.07
SHP05493,302.28,246.18,99.3,647.76
SHP05494,358.96,39.14,120.33,518.43
SHP05495,480.58,101.98,103.31,685.8699999999999
SHP05496,560.72,120.37,91.04,772.13
SHP05497,231.95,115.47,133.19,480.60999999999996
SHP05498,385.84,140.59,108.64,635.0699999999999
SHP05499,478.04,192.91,79.55,750.5
SHP05500,262.87,185.73,109.73,558.33
SHP05501,334.03,101.75,123.87,559.65
SHP05502,453.91,114.83,63.02,631.76
SHP05503,562.18,175.35,90.65,828.18
SHP05504,370.5,43.04,102.5,516.04
SHP05505,182.74,82.92,103.77,369.43
SHP05506,502.15,98.89,41.7,642.74
SHP05507,335.63,240.74,87.04,663.41
SHP05508,192.97,119.69,86.83,399.48999999999995
SHP05509,244.48,64.0,34.77,343.25
SHP05510,138.66,144.08,140.93,423.67
SHP05511,556.7,64.05,135.71,756.46
SHP05512,225.2,49.8,34.68,309.68
SHP05513,310.33,240.15,95.58,646.0600000000001
SHP05514,582.87,69.37,146.37,798.61
SHP05515,110.76,126.01,29.47,266.24
SHP05516,464.81,187.22,145.48,797.51
SHP05517,237.03,86.5,26.04,349.57
SHP05518,120.22,92.06,142.57,354.85
SHP05519,337.72,101.41,36.51,475.64
SHP05520,234.85,135.64,57.23,427.72
SHP05521,338.02,173.64,111.15,622.81
SHP05522,110.47,98.63,23.9,233.0
SHP05523,250.03,112.37,96.19,458.59
SHP05524,517.66,199.1,105.76,822.52
SHP05525,461.66,77.61,126.33,665.6
SHP05526,573.43,158.8,56.69,788.9200000000001
SHP05527,180.17,138.48,77.53,396.17999999999995
SHP05528,564.05,179.7,111.74,855.49
SHP05529,263.38,200.15,88.77,552.3
SHP05530,115.26,185.35,47.61,348.22
SHP05531,492.76,187.03,109.16,788.9499999999999
SHP05532,88.57,225.15,143.59,457.31000000000006
SHP05533,188.04,132.07,73.55,393.66
SHP05534,485.07,159.27,33.59,677.9300000000001
SHP05535,150.73,125.64,34.65,311.02
SHP05536,263.36,134.82,104.31,502.49
SHP05537,459.05,142.24,110.7,711.99
SHP05538,285.19,189.55,144.11,618.85
SHP05539,492.33,67.19,101.81,661.3299999999999
SHP05540,125.79,153.33,24.67,303.79
SHP05541,476.04,114.49,113.26,703.79
SHP05542,278.71,37.16,117.64,433.51
SHP05543,361.31,163.16,30.3,554.77
SHP05544,313.62,233.3,36.41,583.33
SHP05545,376.66,71.77,135.66,584.09
SHP05546,521.99,40.73,100.06,662.78
SHP05547,451.18,86.58,101.04,638.8
SHP05548,274.79,172.41,97.4,544.6
SHP05549,514.35,180.09,41.11,735.5500000000001
SHP05550,302.74,112.18,40.43,455.35
SHP05551,250.56,95.79,99.46,445.81
SHP05552,567.02,105.89,108.32,781.23
SHP05553,166.86,112.88,53.0,332.74
SHP05554,226.73,59.53,74.11,360.37
SHP05555,406.36,107.14,52.05,565.55
SHP05556,527.45,97.48,72.52,697.45
SHP05557,500.88,145.64,80.12,726.64
SHP05558,81.47,163.48,48.42,293.37
SHP05559,105.96,153.5,57.08,316.53999999999996
SHP05560,292.67,87.94,53.44,434.05
SHP05561,269.96,159.35,25.86,455.16999999999996
SHP05562,598.54,98.52,145.88,842.9399999999999
SHP05563,595.55,56.73,59.81,712.0899999999999
SHP05564,321.36,245.99,79.72,647.07
SHP05565,200.65,143.11,133.5,477.26
SHP05566,116.23,174.72,79.42,370.37
SHP05567,549.32,67.03,110.64,726.99
SHP05568,176.3,192.91,31.57,400.78000000000003
SHP05569,548.51,42.44,41.83,632.7800000000001
SHP05570,453.66,195.52,79.72,728.9000000000001
SHP05571,416.66,145.67,120.15,682.48
SHP05572,497.22,224.57,34.33,756.12
SHP05573,86.18,147.34,113.81,347.33000000000004
SHP05574,579.69,67.3,85.72,732.71
SHP05575,274.24,103.3,53.55,431.09000000000003
SHP05576,299.37,49.35,96.38,445.1
SHP05577,522.97,180.54,26.73,730.24
SHP05578,265.38,98.57,83.36,447.31
SHP05579,199.25,134.31,132.98,466.53999999999996
SHP05580,275.67,64.47,45.82,385.96
SHP05581,534.61,92.76,60.18,687.55
SHP05582,500.93,217.24,96.33,814.5000000000001
SHP05583,537.33,125.42,60.88,723.63
SHP05584,564.38,78.36,65.6,708.34
SHP05585,85.82,239.57,129.43,454.82
SHP05586,323.42,130.08,24.24,477.74
SHP05587,183.68,143.62,133.42,460.72
SHP05588,384.37,194.68,64.0,643.05
SHP05589,245.4,60.04,136.02,441.46000000000004
SHP05590,449.66,138.51,22.69,610.8600000000001
SHP05591,138.68,59.1,131.68,329.46000000000004
SHP05592,394.76,128.47,46.05,569.28
SHP05593,301.09,194.55,94.39,590.03
SHP05594,436.95,48.31,74.59,559.85
SHP05595,414.69,77.37,116.36,608.42
SHP05596,112.51,112.96,129.19,354.65999999999997
SHP05597,469.32,92.73,21.88,583.93
SHP05598,192.41,137.02,111.79,441.22
SHP05599,479.26,74.46,69.02,622.74
SHP05600,220.67,173.08,104.58,498.33
SHP05601,410.43,135.45,76.56,622.44
SHP05602,292.87,173.39,31.9,498.15999999999997
SHP05603,114.19,186.61,122.71,423.51
SHP05604,199.73,57.29,37.25,294.27
SHP05605,315.33,79.28,61.95,456.56
SHP05606,591.11,88.77,148.3,828.1800000000001
SHP05607,228.1,227.57,98.15,553.8199999999999
SHP05608,123.39,208.83,116.17,448.39000000000004
SHP05609,514.94,183.88,36.2,735.0200000000001
SHP05610,588.6,229.26,149.11,966.97
SHP05611,151.7,100.75,121.63,374.08
SHP05612,160.55,131.19,49.69,341.43
SHP05613,319.4,119.88,123.05,562.3299999999999
SHP05614,459.92,80.07,89.44,629.4300000000001
SHP05615,511.32,120.66,121.84,753.82
SHP05616,386.19,71.91,126.07,584.1700000000001
SHP05617,386.31,191.72,45.66,623.6899999999999
SHP05618,128.68,43.22,123.16,295.06
SHP05619,555.28,180.14,92.3,827.7199999999999
SHP05620,294.04,42.07,128.93,465.04
SHP05621,143.98,222.8,34.61,401.39
SHP05622,242.44,223.38,74.54,540.36
SHP05623,287.03,167.96,61.81,516.8
SHP05624,571.05,135.92,95.69,802.6599999999999
SHP05625,164.3,167.02,97.26,428.58000000000004
SHP05626,493.09,169.67,27.88,690.64
SHP05627,160.13,102.18,38.66,300.97
SHP05628,103.38,74.73,143.01,321.12
SHP05629,91.9,179.7,102.63,374.23
SHP05630,451.64,202.75,69.56,723.95
SHP05631,178.64,179.43,140.73,498.79999999999995
SHP05632,341.29,52.67,20.63,414.59000000000003
SHP05633,94.81,123.34,26.03,244.18
SHP05634,362.83,199.78,68.65,631.26
SHP05635,342.97,71.36,125.29,539.62
SHP05636,512.66,69.79,99.0,681.4499999999999
SHP05637,493.61,247.18,143.78,884.5699999999999
SHP05638,236.07,184.81,109.21,530.09
SHP05639,306.95,178.17,97.8,582.92
SHP05640,148.62,129.69,129.96,408.27
SHP05641,405.74,198.69,21.35,625.7800000000001
SHP05642,222.77,100.28,117.34,440.39
SHP05643,220.03,108.84,142.41,471.28
SHP05644,254.73,67.53,129.44,451.7
SHP05645,169.38,132.81,83.68,385.87
SHP05646,378.28,74.35,89.3,541.93
SHP05647,427.31,231.42,55.02,713.75
SHP05648,356.48,234.61,24.11,615.2
SHP05649,146.87,247.44,110.71,505.02
SHP05650,152.0,224.98,58.34,435.32000000000005
SHP05651,252.69,146.52,92.38,491.59000000000003
SHP05652,93.9,43.51,132.71,270.12
SHP05653,417.24,143.7,95.39,656.33
SHP05654,406.58,157.58,55.09,619.25
SHP05655,369.26,223.5,58.42,651.18
SHP05656,368.03,212.22,37.47,617.72
SHP05657,364.89,156.65,87.4,608.9399999999999
SHP05658,106.58,233.3,93.49,433.37
SHP05659,401.63,182.37,58.52,642.52
SHP05660,490.96,152.4,115.17,758.53
SHP05661,177.84,180.22,148.17,506.23
SHP05662,479.81,80.13,137.66,697.6
SHP05663,552.98,185.4,149.21,887.59
SHP05664,473.84,74.35,42.16,590.3499999999999
SHP05665,579.07,126.97,59.09,765.1300000000001
SHP05666,263.1,64.5,117.43,445.03000000000003
SHP05667,394.94,148.26,32.79,575.99
SHP05668,504.02,200.0,108.55,812.5699999999999
SHP05669,432.75,96.92,79.56,609.23
SHP05670,333.92,202.51,77.12,613.5500000000001
